-0.03606187	0.03195249	-0.033198856	-0.028459882	0.032339264	0.023562562	-0.0014004223	-0.041657615	-0.049692214	0.048551563	0.03678857	-0.020731105	0.024549674	0.04259265	-0.03815775	-0.043716457	-0.04568659	0.002018284	-0.045765724	-0.044799604	-0.023493921	-0.042009152	0.008200526	0.017539669	-0.019668091	0.033668343	0.0052667744	-0.03862667	0.023281585	-0.03839332	-0.029251372	-0.022715796	-0.035901975	0.02913263	-0.044380784	-0.017455302	0.016587723	0.008745275	-0.03176924	-0.039911937	-0.038509894	-0.041088868	0.027469281	0.027454685	-0.0063749664	-0.037795376	0.016623486	-0.005842805	0.009979378	0.0005970597	0.028789807	-0.028894259	-0.017150424	0.0018867254	-0.024821699	-0.036019683	-0.020634962	0.012628708	-0.03777186	-0.026278853	-0.04803157	0.011328686	0.042226795	0.00014849752	-0.045047414	0.01968709	0.0255224	-0.012477756	-0.0042111874	-0.011940561	0.029622708	0.03360102	-0.03770552	0.04757181	0.0044004098	-0.033876598	-0.024359548	-0.038481154	-0.035183467	0.01174476	-0.04514519	0.039170574	0.018190626	-0.0044657476	0.012744989	0.037890937	-0.028694917	0.035835277	-0.03242725	0.010754168	0.011384308	0.026235197	0.046106804	0.02666178	0.00055866316	0.04372846	0.018850062	-0.040511347	0.044668507	-0.02166096
0.3166446	0.20208365	0.32177582	0.08656608	0.16280456	-0.059496433	-0.3159335	-0.31955913	-0.03803131	0.06988743	-0.11440499	-0.5907504	0.38818032	0.421153	0.0004293339	0.507445	0.61999726	-0.50427365	0.062471427	0.48945746	0.10811836	-0.16575375	0.24941261	0.21815255	0.02589774	-0.14433143	-0.22686827	0.11973131	-0.029756209	-0.20077682	-0.040482465	0.13300617	0.03439173	-0.2606336	0.13384263	0.2108581	0.28169373	0.20440097	-0.0011151052	0.24613659	-0.012559991	0.21898696	-0.13402966	0.27995858	-0.40555906	0.22325617	0.5346225	0.17674474	0.26531377	0.23952095	0.014220473	0.24190901	-0.43270573	0.012718461	0.049509324	-0.07832566	-0.37027776	-0.43969962	-0.00429578	-0.02128462	-0.6127416	-0.04270562	-0.45428914	-0.40570274	0.32576236	0.38502964	-0.4424062	-0.029851912	0.17471105	0.2934636	0.40045214	-0.55604583	-0.5423076	-0.2920696	-0.023777846	-0.4405025	0.15262714	0.031580195	0.15962388	0.019993037	-0.02623654	-0.112884104	-0.15694992	-0.42157903	-0.1664469	0.22198664	0.43971306	0.2651505	0.27763063	0.0100552505	-0.27150086	0.090869136	0.10694403	0.11435239	0.054384306	0.017795477	0.22132556	-0.46456522	-0.098239295	0.6940812
-0.040095445	-0.041520372	0.24842899	-0.14933513	0.037136804	0.08881449	-0.29995802	0.23456942	0.07833588	-0.24717903	0.17718899	-0.37568843	0.3859061	0.18015973	-0.28307882	0.53562415	0.5184612	-0.02701702	-0.53664994	0.2825363	-0.15634859	0.06567649	-0.28814104	0.021129113	-0.46949127	0.187306	-0.116803244	-0.00685464	0.3482495	0.006239131	0.18027878	0.23422906	0.33539948	0.30579948	0.4212742	0.0036070729	0.21805075	-0.20604596	0.539611	0.0031603063	0.07055606	0.2829398	-0.30966938	0.24693626	-0.318764	0.26298708	0.08669632	0.09046461	-0.34307185	0.50051403	-0.012314223	0.38759995	0.17381668	-0.01750823	-0.487883	0.42930672	-0.1347558	-0.0037861657	0.29655877	0.13442759	-0.19198631	0.30104682	0.22036815	-0.4557904	0.42812622	-0.00082173053	0.57156545	-0.2555502	-0.15474936	-0.6045619	0.059838843	-0.60440516	0.12295619	0.4666565	0.11130062	0.053107027	0.26463717	-0.25940052	0.2664285	-0.109301314	0.50976914	0.008759066	-0.23995261	0.5479198	-0.22460262	0.5491755	-0.036113787	0.01198204	-0.4113572	-0.36495972	-0.20436165	0.28476322	0.31811723	-0.0071230093	0.14301611	0.13409367	-0.103977725	-0.31223848	0.03382441	0.12849896
-0.20516062	-0.039952375	-0.047266945	0.5478208	-0.23013166	-0.077872105	0.022422053	-0.0044805757	0.29310676	-0.234302	-0.077621	-0.3517679	0.1024168	-0.16788737	-0.40596884	0.049214266	-0.05645793	0.046339836	-0.04452091	-0.24038659	-0.006473568	-0.12779376	0.118858635	-0.37687793	-0.42612457	0.20383339	0.3785971	-0.4563534	0.39529225	-0.37829995	0.025045736	0.17836294	-0.36797857	0.17965616	0.23028076	0.40940475	0.3238898	-0.3286328	0.15554486	-0.32684276	-0.34442335	-0.109629676	0.49326506	0.16017275	-0.22377236	-0.3384468	0.3189206	0.24529046	0.0536725	0.115946434	-0.01161779	-0.35679948	-0.021126417	0.174048	-0.52605283	0.36180648	-0.043284472	-0.38800856	0.29559395	-0.37470758	-0.2754128	-0.19317003	-0.09463115	-0.26899362	0.11213367	0.104069576	0.20781188	-0.13652776	0.118923806	-0.33451042	0.4642098	0.026895395	0.2640218	0.16771773	0.26544982	0.1578553	-0.37545285	-0.06526622	0.06873642	-0.38215998	0.26908726	-0.40674943	0.20614438	0.19120632	-0.15969537	-0.20718434	0.17851748	-0.009356058	-0.24915755	-0.040723834	-0.26254788	-0.032697286	-0.16456622	0.5308278	-0.48327112	0.13368055	-0.23536073	-0.06760842	-0.13324207	-0.14462836
-0.25135517	-0.0843618	0.422348	0.52716553	0.30874336	0.06999594	-0.10169231	0.016227812	0.23483029	-0.013667014	-0.31697693	-0.07799039	0.30265298	0.05945049	0.09681685	-0.16013344	0.27157676	-0.06669372	0.0807702	0.029275374	0.36748105	-0.1404107	0.11606664	-0.3572156	-0.19548371	0.25765255	0.4432593	0.116482615	0.122779846	0.006309434	-0.11723926	0.10325483	0.10665743	0.021349477	0.2683692	-0.10575992	0.27572885	-0.20052668	0.4118242	-0.23992544	-0.12861612	-0.037433717	0.244698	0.23920982	-0.20104447	-0.44593304	0.2944649	0.15318301	-0.33692712	0.06474297	0.48768497	0.35034096	-0.049413487	0.17535067	0.25364065	0.015423428	0.009902184	-0.47311893	0.27468455	0.27390024	-0.2752785	0.015940947	0.18339089	0.12765172	-0.15309349	-0.25831795	0.3942922	-0.40501943	0.2537601	-0.008875698	0.10636947	-0.37356287	0.0713678	0.100067474	-0.12375363	0.07631227	-0.17306283	-0.10154852	-0.31767553	0.060028736	-0.002933587	-0.15082014	-0.31548733	-0.025718039	-0.21694809	0.086974494	-0.04649837	0.3915191	-0.050092436	0.09265138	-0.073208995	0.06697079	-0.21194765	0.18838397	0.12346416	0.18482114	-0.03615333	-0.1697818	0.25475097	0.42351836
0.098159574	0.062021937	0.2583892	-0.2449432	0.031693064	-0.2462804	-0.26035887	0.10261328	0.034969274	-0.17563666	0.59691477	0.10031161	-0.17622492	0.331207	0.3359276	0.43968773	-0.15305781	-0.2732181	-0.27014023	0.37046328	-0.15331267	0.1604747	-0.14086366	0.12721014	-0.29675862	-0.09233577	-0.17821549	0.26051155	-0.07587151	0.056276236	-0.2025914	0.35998428	0.0038675729	0.41420776	0.46815658	0.40794328	-0.23514786	0.027515523	-0.28570947	-0.03429522	0.3625978	0.14047468	0.008098887	-0.08699539	0.27101058	-0.13153392	0.3071923	-0.120405994	-0.6841744	0.0946322	0.31108722	0.35406542	-0.25744215	-0.44059443	0.19920784	0.16261123	-0.22920175	-0.023195777	-0.2222568	0.17117938	-0.46485475	0.22886497	-0.40791875	-0.21846011	0.08277884	-0.30004647	-0.043338552	-0.2391882	-0.075434834	-0.065820485	0.07790963	-0.17424762	0.53208095	0.4285395	0.27354804	-0.13592723	0.0045250035	-0.24386166	-0.44054624	-0.11019894	0.3110911	-0.2678764	0.033146653	-0.10926367	0.124939956	0.4502155	0.24345511	0.507548	-0.1275154	0.07138497	0.013589849	-0.15788975	0.20579056	0.17680149	0.23490931	-0.61079085	0.08437557	-0.043500584	-0.23306915	-0.0079550445
0.0048810844	0.29318005	0.40838167	0.06908917	0.5448921	-0.04928772	0.27772412	0.31868353	-0.072809845	0.35256687	0.07151691	0.00558572	0.30916315	0.23163816	-0.079712555	0.05256077	-0.07113157	-0.3343569	-0.2644004	0.22635067	-0.009858752	0.34544587	-0.14384852	0.16820747	0.08682305	0.37652868	0.24541919	0.16219366	-0.03163628	-0.20902559	-0.10248778	-0.37358227	0.29359737	-0.1616036	-0.15199192	0.1465857	-0.27307367	0.1718282	0.1097961	0.18190883	-0.18206844	0.15138222	-0.0063907695	0.22472487	0.4799305	0.18454246	-0.15517096	0.5223261	-0.16545866	0.42283526	0.06342495	0.1437227	0.08176684	-0.08797822	-0.45506734	-0.17079416	-0.09831964	-0.1437229	0.17793944	0.21181862	0.037378076	0.37001246	-0.43075794	-0.066560954	-0.115987934	-0.122434735	0.13252217	0.09396039	0.12968078	-0.090090096	0.2420901	-0.23735622	-0.1261432	0.21752456	-0.1320412	0.12848975	-0.26472273	-0.029910453	-0.08487396	-0.42020726	-0.024506059	0.0045186137	-0.0139966905	0.2400153	-0.046063684	0.18273628	-0.18620983	0.18634672	0.097477555	-0.18117604	0.0013520998	0.0046736607	-0.09331854	0.14587428	-0.32768026	-0.15856263	-0.111256495	-0.16571659	-0.0788964	0.0226276
0.032793086	0.26745212	-0.17247504	-0.35840255	0.26331222	-0.2114137	0.49586827	0.33682892	0.51478636	-0.07301703	0.15352276	0.21265629	-0.2270935	0.16463655	0.21333133	0.24354658	-0.27175426	-0.31009763	-0.103564575	-0.013368165	0.22573382	0.24631749	0.40034568	-0.10928873	-0.45589557	0.13142969	-0.18181694	-0.08902109	0.12844007	0.2541822	-0.020444911	-0.28243268	-0.040246285	0.11439809	-0.161186	0.11588084	0.12914385	-0.4466082	-0.16718654	0.08562686	0.2518802	0.011646431	-0.021371115	-0.10249178	0.19484884	0.25890592	0.022646716	-0.16516796	0.18798968	0.11047047	-0.20401296	0.09624159	-0.082156904	-0.28035402	-0.2332372	0.003343334	0.0896002	0.22429849	-0.56581604	-0.06575395	-0.049509693	0.25465035	-0.2167747	-0.12659165	0.26874352	-0.017061288	-0.24801815	-0.07191531	0.24372815	0.16376162	-0.06748521	-0.42032066	0.049244404	0.024808288	-0.23890042	-0.050121233	0.17704023	0.11293065	-0.3894347	-0.08368385	0.04638803	0.2829648	0.006146978	0.16510862	-0.10857239	0.20450729	0.16426551	0.30605665	0.04049865	0.036984347	-0.13991831	0.20824519	-0.30056262	-0.2808853	-0.25100166	-0.6812252	0.4287755	0.20728977	-0.22265421	-0.17837831
0.19284151	0.29096127	-0.14797787	-0.009122559	0.21645771	-0.14765021	0.1620932	0.0157351	-0.10874507	0.35201544	-0.12481015	-0.06642959	0.10814195	0.13550577	0.10355876	0.10046541	0.035283808	-0.03867131	0.07479842	0.00075280044	-0.30684957	0.34772572	-0.14209214	-0.010015039	-0.37892342	0.15203732	-0.28463772	-0.019912057	-0.12394381	-0.32230005	0.14659955	0.32363668	0.017634802	0.40144536	-0.31146213	-0.06617392	0.34318343	-0.29689157	-0.10464685	0.30261397	0.111072585	-0.15733354	0.017291423	0.2237705	-0.2573672	-0.061223604	0.49385324	-0.2096811	-0.08187379	0.2775839	0.010425357	-0.11093341	-0.02778771	-0.19047853	-0.025514513	0.23130286	-0.09474675	0.08743167	-0.122221865	0.24042347	-0.16864094	0.10844046	-0.33380276	-0.26721573	-0.11317977	-0.042850275	0.02883915	-0.060320675	-0.014199041	-0.30485976	0.22831959	-0.25250748	0.15483041	-0.001959361	0.048894875	-0.15659954	-0.33524236	-0.38745677	0.23476076	-0.073028505	0.1492669	-0.1549774	0.25239277	-0.038954888	0.40330502	-0.16896532	0.34609875	0.28279793	-0.13297288	-0.09544866	0.18564765	-0.22476813	0.2129164	-0.21962087	-0.18149649	-0.027196428	-0.14749505	0.003820334	-0.3119693	0.3753025
-0.050830673	-0.0075298897	0.11906419	0.13002123	0.23062254	0.25934207	-0.17726275	-0.13080764	0.36235735	-0.012016431	0.16035575	-0.16043453	0.110054	0.09868661	0.056436334	-0.19049454	0.24422742	-0.37156117	-0.1314516	0.042564068	-0.13389954	-0.27849978	-0.33226883	0.12349872	-0.23122482	0.3545278	0.12421606	-0.2464104	-0.22151673	0.10060848	0.19827926	-0.23418894	-0.14205188	-0.30356362	0.14091685	-0.23380035	0.11611166	0.28277212	-0.024040334	-0.18859538	0.21300179	0.2475845	-0.01112525	-0.12869006	0.029409343	-0.45869547	0.14917116	0.27142116	0.3880877	0.29694307	-0.20782787	0.335449	0.09826766	-0.10162127	-0.51093537	-0.14617339	0.14409514	0.18409951	0.011183979	0.15157758	-0.10903073	-0.12565814	-0.18872389	-0.38782802	-0.06425369	0.18101744	0.47097996	0.29316393	0.24822538	0.053417213	-0.40672246	-0.35524786	0.3501394	0.030759078	0.54232544	-0.16577044	-0.26579696	0.12561138	-0.26308352	0.016680514	-0.091541454	-0.37326407	0.3168458	0.11914145	0.13122094	-0.14177461	-0.23011707	0.21406536	0.12670392	0.16349803	-0.28524995	-0.4214637	-0.19645302	-0.307146	-0.25496635	-0.18032381	-0.072403155	-0.15468642	0.21184902	0.0095241275
